DBN	School Name	Regents Exam	Exam	Year	Mean Score	Total Tested	Black_Percent	Hispanic_Percent	Asian_Percent	White_Percent	Teacher_Count	School Type	CTE	Transfer	ELL_Percent	EconDisadvantaged_Pct	SpecialEd_Pct	Homeless_Pct	NeedsIndex	ATTENDANCE_RATE	ClassSize_Algebra	ClassSize_Biology	ClassSize	NYSED_School_Name	INSTITUTION_ID	latitude	longitude	ZIP Code	Neighborhood
73K576	Victory Collegiate High School	Common Core Algebra	Algebra_I	2023	60.91	122	78.69	11.48	0	9.84	16	General Academic	0	0	11	85	18	9	1	83	27		27	VICTORY COLLEGIATE HIGH SCHOOL	8E+11	40.634451	-73.916927	11236	Canarsie - Flatlands
73K583	Multicultural High School	Common Core Algebra	Algebra_I	2023	53.2	162	0	100	0	0	23	General Academic	0	0	94	88	2	17	1	90	22	31	22	MULTICULTURAL HIGH SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
73K583	Multicultural High School	Common Core English	ELA	2023	27	218	0	100	0	0	23	General Academic	0	0	94	88	2	17	1	90	22	31	26.5	MULTICULTURAL HIGH SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
73K592	Khalil Gibran International Academy	Living Environment	Living_Env	2023	44.65	26	30.77	26.92	0	42.31	17	General Academic	0	0	48	85	16	15	1	87	7	15	15	KHALIL GIBRAN INTERNATIONAL ACADEMY	8E+11	40.686147	-73.979829	11217	Downtown - Heights - Park Slope
73K592	Khalil Gibran International Academy	Common Core Algebra	Algebra_I	2023	49.51	38	39.47	36.84	0	23.68	17	General Academic	0	0	48	85	16	15	1	87	7	15	7	KHALIL GIBRAN INTERNATIONAL ACADEMY	8E+11	40.686147	-73.979829	11217	Downtown - Heights - Park Slope
73K592	Khalil Gibran International Academy	Common Core English	ELA	2023	48.62	60	0	33.33	30	36.67	17	General Academic	0	0	48	85	16	15	1	87	7	15	11	KHALIL GIBRAN INTERNATIONAL ACADEMY	8E+11	40.686147	-73.979829	11217	Downtown - Heights - Park Slope
73K595	Bedford Academy High School	Living Environment	Living_Env	2023	75.73	58	72.41	27.59	0	0	23	General Academic	0	0	0	70	12	6	1	91	12	17	17	BEDFORD ACADEMY HIGH SCHOOL	8E+11	40.685486	-73.953692	11216	Bedford Stuyvesant - Crown Heights
73K595	Bedford Academy High School	Common Core Algebra	Algebra_I	2023	74.2	71	76.06	23.94	0	0	23	General Academic	0	0	0	70	12	6	1	91	12	17	12	BEDFORD ACADEMY HIGH SCHOOL	8E+11	40.685486	-73.953692	11216	Bedford Stuyvesant - Crown Heights
73K595	Bedford Academy High School	Common Core English	ELA	2023	84.43	117	75.21	12.82	11.97	0	23	General Academic	0	0	0	70	12	6	1	91	12	17	14.5	BEDFORD ACADEMY HIGH SCHOOL	8E+11	40.685486	-73.953692	11216	Bedford Stuyvesant - Crown Heights
73K600	Clara Barton High School	Living Environment	Living_Env	2023	54.09	223	86.1	8.97	0	4.93	90	Career Technical	1	0	10	78	19	8	1	91	22	23	23	CLARA BARTON HIGH SCHOOL	8E+11	40.669805	-73.960689	11225	East Flatbush - Flatbush
73K600	Clara Barton High School	Common Core Algebra	Algebra_I	2023	58.52	312	87.82	9.94	0	2.24	90	Career Technical	1	0	10	78	19	8	1	91	22	23	22	CLARA BARTON HIGH SCHOOL	8E+11	40.669805	-73.960689	11225	East Flatbush - Flatbush
73K600	Clara Barton High School	Common Core English	ELA	2023	64.58	327	91.44	5.81	0	2.75	90	Career Technical	1	0	10	78	19	8	1	91	22	23	22.5	CLARA BARTON HIGH SCHOOL	8E+11	40.669805	-73.960689	11225	East Flatbush - Flatbush
73K611	Origins High School	Living Environment	Living_Env	2023	58.47	84	25	0	17.86	57.14	38	General Academic	0	0	26	86	17	8	1	81	27	30	30	ORIGINS HIGH SCHOOL	8E+11	40.593157	-73.936635	11235	Coney Island - Sheepshead Bay 
73K611	Origins High School	Common Core Algebra	Algebra_I	2023	63.99	98	26.53	0	21.43	52.04	38	General Academic	0	0	26	86	17	8	1	81	27	30	27	ORIGINS HIGH SCHOOL	8E+11	40.593157	-73.936635	11235	Coney Island - Sheepshead Bay 
73K611	Origins High School	Common Core English	ELA	2023	66.49	99	29.29	0	32.32	38.38	38	General Academic	0	0	26	86	17	8	1	81	27	30	28.5	ORIGINS HIGH SCHOOL	8E+11	40.593157	-73.936635	11235	Coney Island - Sheepshead Bay 
73K616	Brooklyn High School for Leadership and Community	Living Environment	Living_Env	2023	51.1	10	100	0	0	0	13	Transfer School	0	1	9	91	42	12	1	51	16	12	12	BROOKLYN HS-LEADERSHIP & COMMUNITY	8E+11	40.692015	-73.95818	11205	Downtown - Heights - Park Slope
73K616	Brooklyn High School for Leadership and Community	Common Core Algebra	Algebra_I	2023	46.1	15	100	0	0	0	13	Transfer School	0	1	9	91	42	12	1	51	16	12	16	BROOKLYN HS-LEADERSHIP & COMMUNITY	8E+11	40.692015	-73.95818	11205	Downtown - Heights - Park Slope
73K616	Brooklyn High School for Leadership and Community	Common Core English	ELA	2023	61.5	28	100	0	0	0	13	Transfer School	0	1	9	91	42	12	1	51	16	12	14	BROOKLYN HS-LEADERSHIP & COMMUNITY	8E+11	40.692015	-73.95818	11205	Downtown - Heights - Park Slope
73K617	High School for Innovation in Advertising and Media	Living Environment	Living_Env	2023	48.53	87	78.16	9.2	0	12.64	28	Career Technical	1	0	8	77	28	11	1	84	17	13	13	HS FOR INNOVATION -ADVERTISING/MEDIA	8E+11	40.640543	-73.898601	11236	Canarsie - Flatlands
73K617	High School for Innovation in Advertising and Media	Common Core Algebra	Algebra_I	2023	55.01	90	77.78	10	0	12.22	28	Career Technical	1	0	8	77	28	11	1	84	17	13	17	HS FOR INNOVATION -ADVERTISING/MEDIA	8E+11	40.640543	-73.898601	11236	Canarsie - Flatlands
73K617	High School for Innovation in Advertising and Media	Common Core English	ELA	2023	57.61	110	91.82	0	0	8.18	28	Career Technical	1	0	8	77	28	11	1	84	17	13	15	HS FOR INNOVATION -ADVERTISING/MEDIA	8E+11	40.640543	-73.898601	11236	Canarsie - Flatlands
73K618	Academy of Innovative Technology	Common Core English	ELA	2023	68.58	106	38.68	49.06	12.26	0	35	Career Technical	1	0	7	83	23	9	1	84	12	7	9.5	ACADEMY OF INNOVATIVE TECHNOLOGY	8E+11	40.693002	-73.869305	11208	East New York
73K618	Academy of Innovative Technology	Living Environment	Living_Env	2023	63.68	109	33.03	60.55	6.42	0	35	Career Technical	1	0	7	83	23	9	1	84	12	7	7	ACADEMY OF INNOVATIVE TECHNOLOGY	8E+11	40.693002	-73.869305	11208	East New York
73K618	Academy of Innovative Technology	Common Core Algebra	Algebra_I	2023	63.21	118	30.51	64.41	5.08	0	35	Career Technical	1	0	7	83	23	9	1	84	12	7	12	ACADEMY OF INNOVATIVE TECHNOLOGY	8E+11	40.693002	-73.869305	11208	East New York
73K629	Cultural Academy for the Arts and Sciences	Common Core English	ELA	2023	65.1	74	100	0	0	0	22	General Academic	0	0	3	80	26	7	1	87	17	20	18.5	CULTURAL ACADEMY-ARTS AND SCIENCES	8E+11	40.647728	-73.922212	11203	East Flatbush - Flatbush
73K629	Cultural Academy for the Arts and Sciences	Living Environment	Living_Env	2023	59.71	85	87.06	12.94	0	0	22	General Academic	0	0	3	80	26	7	1	87	17	20	20	CULTURAL ACADEMY-ARTS AND SCIENCES	8E+11	40.647728	-73.922212	11203	East Flatbush - Flatbush
73K629	Cultural Academy for the Arts and Sciences	Common Core Algebra	Algebra_I	2023	56.02	103	89.32	10.68	0	0	22	General Academic	0	0	3	80	26	7	1	87	17	20	17	CULTURAL ACADEMY-ARTS AND SCIENCES	8E+11	40.647728	-73.922212	11203	East Flatbush - Flatbush
73K630	Professional Pathways High School	Living Environment	Living_Env	2023	57.37	32	40.62	59.38	0	0	17	Transfer School	0	1	14	91	40	11	1	55	4	4	4	PROFESSIONAL PATHWAYS HIGH SCHOOL	8E+11	40.593157	-73.936635	11235	Coney Island - Sheepshead Bay 
73K630	Professional Pathways High School	Common Core Algebra	Algebra_I	2023	53.03	43	30.23	46.51	0	23.26	17	Transfer School	0	1	14	91	40	11	1	55	4	4	4	PROFESSIONAL PATHWAYS HIGH SCHOOL	8E+11	40.593157	-73.936635	11235	Coney Island - Sheepshead Bay 
73K630	Professional Pathways High School	Common Core English	ELA	2023	60.9	60	41.67	58.33	0	0	17	Transfer School	0	1	14	91	40	11	1	55	4	4	4	PROFESSIONAL PATHWAYS HIGH SCHOOL	8E+11	40.593157	-73.936635	11235	Coney Island - Sheepshead Bay 
73K633	High School for Medical Professions	Living Environment	Living_Env	2023	59.46	55	89.09	0	0	10.91	30	General Academic	0	0	9	99	12	9	1	86	21	20	20	HIGH SCHOOL FOR MEDICAL PROFESSIONS	8E+11	40.640543	-73.898601	11236	Canarsie - Flatlands
73K633	High School for Medical Professions	Common Core Algebra	Algebra_I	2023	62.26	95	90.53	9.47	0	0	30	General Academic	0	0	9	99	12	9	1	86	21	20	21	HIGH SCHOOL FOR MEDICAL PROFESSIONS	8E+11	40.640543	-73.898601	11236	Canarsie - Flatlands
73K633	High School for Medical Professions	Common Core English	ELA	2023	65.07	119	81.51	12.61	0	5.88	30	General Academic	0	0	9	99	12	9	1	86	21	20	20.5	HIGH SCHOOL FOR MEDICAL PROFESSIONS	8E+11	40.640543	-73.898601	11236	Canarsie - Flatlands
73K635	Olympus Academy	Living Environment	Living_Env	2023	62.3	25	100	0	0	0	16	Transfer School	0	1	1	87	27	8	1	56	13	13	13	OLYMPUS ACADEMY	8E+11	40.645965	-73.898607	11236	Canarsie - Flatlands
73K635	Olympus Academy	Common Core Algebra	Algebra_I	2023	69.6	38	100	0	0	0	16	Transfer School	0	1	1	87	27	8	1	56	13	13	13	OLYMPUS ACADEMY	8E+11	40.645965	-73.898607	11236	Canarsie - Flatlands
73K635	Olympus Academy	Common Core English	ELA	2023	67.2	65	100	0	0	0	16	Transfer School	0	1	1	87	27	8	1	56	13	13	13	OLYMPUS ACADEMY	8E+11	40.645965	-73.898607	11236	Canarsie - Flatlands
73K637	Academy for Conservation and the Environment	Living Environment	Living_Env	2023	58.29	98	77.55	11.22	11.22	0	30	General Academic	0	0	8	82	20	11	1	93	19	19	19	ACAD FOR CONSERVATION & ENVIRONMENT	8E+11	40.634451	-73.916927	11236	Canarsie - Flatlands
73K637	Academy for Conservation and the Environment	Common Core English	ELA	2023	69.61	115	75.65	12.17	12.17	0	30	General Academic	0	0	8	82	20	11	1	93	19	19	19	ACAD FOR CONSERVATION & ENVIRONMENT	8E+11	40.634451	-73.916927	11236	Canarsie - Flatlands
73K637	Academy for Conservation and the Environment	Common Core Algebra	Algebra_I	2023	57.7	124	82.26	9.68	8.06	0	30	General Academic	0	0	8	82	20	11	1	93	19	19	19	ACAD FOR CONSERVATION & ENVIRONMENT	8E+11	40.634451	-73.916927	11236	Canarsie - Flatlands
73K642	Urban Action Academy	Common Core English	ELA	2023	68.7	27	100	0	0	0	10	General Academic	0	0	9	80	28	8	1	86	8	15	11.5	URBAN ACTION ACADEMY	8E+11	40.640543	-73.898601	11236	Canarsie - Flatlands
73K642	Urban Action Academy	Common Core Algebra	Algebra_I	2023	56.9	33	100	0	0	0	10	General Academic	0	0	9	80	28	8	1	86	8	15	8	URBAN ACTION ACADEMY	8E+11	40.640543	-73.898601	11236	Canarsie - Flatlands
73K643	Brooklyn Democracy Academy	Living Environment	Living_Env	2023	50.9	29	100	0	0	0	14	Transfer School	0	1	8	88	33	18	1	65	11	14	14	BROOKLYN DEMOCRACY ACADEMY	8E+11	40.655644	-73.906662	11212	Bedford Stuyvesant - Crown Heights
73K643	Brooklyn Democracy Academy	Common Core English	ELA	2023	64.8	38	100	0	0	0	14	Transfer School	0	1	8	88	33	18	1	65	11	14	12.5	BROOKLYN DEMOCRACY ACADEMY	8E+11	40.655644	-73.906662	11212	Bedford Stuyvesant - Crown Heights
73K643	Brooklyn Democracy Academy	Common Core Algebra	Algebra_I	2023	51.66	50	68	32	0	0	14	Transfer School	0	1	8	88	33	18	1	65	11	14	11	BROOKLYN DEMOCRACY ACADEMY	8E+11	40.655644	-73.906662	11212	Bedford Stuyvesant - Crown Heights
73K646	Aspirations Diploma Plus High School	Living Environment	Living_Env	2023	49.4	20	100	0	0	0	14	Transfer School	0	1	1	80	34	12	1	51	14	10	10	ASPIRATIONS DIPLOMA PLUS HS	8E+11	40.669561	-73.955188	11225	East Flatbush - Flatbush
73K646	Aspirations Diploma Plus High School	Common Core English	ELA	2023	72.6	46	100	0	0	0	14	Transfer School	0	1	1	80	34	12	1	51	14	10	12	ASPIRATIONS DIPLOMA PLUS HS	8E+11	40.669561	-73.955188	11225	East Flatbush - Flatbush
73K659	Cypress Hills Collegiate Preparatory School	Living Environment	Living_Env	2023	55.85	98	15.31	84.69	0	0	29	General Academic	0	0	21	91	19	8	1	84	25	26	26	CYPRESS HILLS COLLEGIATE PREP SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
73K659	Cypress Hills Collegiate Preparatory School	Common Core English	ELA	2023	60.78	289	15.57	77.51	6.92	0	29	General Academic	0	0	21	91	19	8	1	84	25	26	25.5	CYPRESS HILLS COLLEGIATE PREP SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
73K659	Cypress Hills Collegiate Preparatory School	Common Core Algebra	Algebra_I	2023	61.09	326	11.66	81.9	6.44	0	29	General Academic	0	0	21	91	19	8	1	84	25	26	25	CYPRESS HILLS COLLEGIATE PREP SCHOOL	8E+11	40.693002	-73.869305	11208	East New York
73K660	W. H. Maxwell Career and Technical Education High School	Living Environment	Living_Env	2023	50.65	119	63.03	36.97	0	0	46	Career Technical	1	0	14	91	33	18	1	77	20	22	22	W H MAXWELL CAREER AND TECH HS	8E+11	40.673766	-73.895976	11207	East New York
73K660	W. H. Maxwell Career and Technical Education High School	Common Core Algebra	Algebra_I	2023	59.6	144	61.81	38.19	0	0	46	Career Technical	1	0	14	91	33	18	1	77	20	22	20	W H MAXWELL CAREER AND TECH HS	8E+11	40.673766	-73.895976	11207	East New York
73K660	W. H. Maxwell Career and Technical Education High School	Common Core English	ELA	2023	60.75	150	53.33	46.67	0	0	46	Career Technical	1	0	14	91	33	18	1	77	20	22	21	W H MAXWELL CAREER AND TECH HS	8E+11	40.673766	-73.895976	11207	East New York
73K667	Sunset Park High School	Living Environment	Living_Env	2023	56.45	274	4.74	78.47	11.31	5.47	112	General Academic	0	0	24	87	21	9	1	82	20	20	20	SUNSET PARK HIGH SCHOOL	8E+11	40.655583	-74.004342	11232	Sunset Park
73K667	Sunset Park High School	Common Core English	ELA	2023	68.53	310	8.39	74.84	16.77	0	112	General Academic	0	0	24	87	21	9	1	82	20	20	20	SUNSET PARK HIGH SCHOOL	8E+11	40.655583	-74.004342	11232	Sunset Park
73K667	Sunset Park High School	Common Core Algebra	Algebra_I	2023	59.11	529	5.29	79.02	10.21	5.48	112	General Academic	0	0	24	87	21	9	1	82	20	20	20	SUNSET PARK HIGH SCHOOL	8E+11	40.655583	-74.004342	11232	Sunset Park
73K670	Benjamin Banneker Academy	Living Environment	Living_Env	2023	69.02	117	79.49	20.51	0	0	48	General Academic	0	0	1	76	18	8	1	84	24	21	21	BENJAMIN BANNEKER ACADEMY	8E+11	40.695389	-73.968759	11205	Downtown - Heights - Park Slope
73K670	Benjamin Banneker Academy	Common Core Algebra	Algebra_I	2023	73.56	249	73.9	20.08	3.61	2.41	48	General Academic	0	0	1	76	18	8	1	84	24	21	24	BENJAMIN BANNEKER ACADEMY	8E+11	40.695389	-73.968759	11205	Downtown - Heights - Park Slope
73K670	Benjamin Banneker Academy	Common Core English	ELA	2023	79.66	279	79.93	20.07	0	0	48	General Academic	0	0	1	76	18	8	1	84	24	21	22.5	BENJAMIN BANNEKER ACADEMY	8E+11	40.695389	-73.968759	11205	Downtown - Heights - Park Slope
73K683	School for Classics High School	Living Environment	Living_Env	2023	49.04	57	52.63	47.37	0	0	22	General Academic	0	0	36	92	26	13	1	84	14	25	25	SCHOOL FOR CLASSICS HIGH SCHOOL	8E+11	40.67002	-73.874537	11208	East New York
73K683	School for Classics High School	Common Core English	ELA	2023	50.55	114	39.47	40.35	20.18	0	22	General Academic	0	0	36	92	26	13	1	84	14	25	19.5	SCHOOL FOR CLASSICS HIGH SCHOOL	8E+11	40.67002	-73.874537	11208	East New York
73K683	School for Classics High School	Common Core Algebra	Algebra_I	2023	48.88	136	36.76	40.44	16.18	6.62	22	General Academic	0	0	36	92	26	13	1	84	14	25	14	SCHOOL FOR CLASSICS HIGH SCHOOL	8E+11	40.67002	-73.874537	11208	East New York
73K697	Teachers Preparatory High School	Living Environment	Living_Env	2023	57.32	43	60.47	39.53	0	0	18	General Academic	0	0	16	95	41	30	1	75	20	19	19	TEACHERS PREPARATORY HIGH SCHOOL	8E+11	40.665568	-73.912102	11212	Bedford Stuyvesant - Crown Heights
73K697	Teachers Preparatory High School	Common Core Algebra	Algebra_I	2023	56.19	52	61.54	38.46	0	0	18	General Academic	0	0	16	95	41	30	1	75	20	19	20	TEACHERS PREPARATORY HIGH SCHOOL	8E+11	40.665568	-73.912102	11212	Bedford Stuyvesant - Crown Heights
73K697	Teachers Preparatory High School	Common Core English	ELA	2023	51.5	61	68.85	31.15	0	0	18	General Academic	0	0	16	95	41	30	1	75	20	19	19.5	TEACHERS PREPARATORY HIGH SCHOOL	8E+11	40.665568	-73.912102	11212	Bedford Stuyvesant - Crown Heights
73K745	Brooklyn Institute for Liberal Arts	Common Core Algebra	Algebra_I	2023	63.12	110	84.55	15.45	0	0	37	General Academic	0	0	4	84	25	9	1	88	18	21	18	BROOKLYN INSTITUTE FOR LIBERAL ARTS	8E+11	40.658671	-73.943839	11203	East Flatbush - Flatbush
73K745	Brooklyn Institute for Liberal Arts	Common Core English	ELA	2023	74.9	156	85.9	14.1	0	0	37	General Academic	0	0	4	84	25	9	1	88	18	21	19.5	BROOKLYN INSTITUTE FOR LIBERAL ARTS	8E+11	40.658671	-73.943839	11203	East Flatbush - Flatbush
73K745	Brooklyn Institute for Liberal Arts	Living Environment	Living_Env	2023	60.63	180	86.67	13.33	0	0	37	General Academic	0	0	4	84	25	9	1	88	18	21	21	BROOKLYN INSTITUTE FOR LIBERAL ARTS	8E+11	40.658671	-73.943839	11203	East Flatbush - Flatbush
73K751	Academy for Health Careers	Living Environment	Living_Env	2023	58.3	29	100	0	0	0	18	Career Technical	1	0	6	85	16	14	1	81	21	16	16	ACADEMY FOR HEALTH CAREERS	8E+11	40.675905	-73.939282	11213	Bedford Stuyvesant - Crown Heights
73K751	Academy for Health Careers	Common Core Algebra	Algebra_I	2023	52.95	41	82.93	17.07	0	0	18	Career Technical	1	0	6	85	16	14	1	81	21	16	21	ACADEMY FOR HEALTH CAREERS	8E+11	40.675905	-73.939282	11213	Bedford Stuyvesant - Crown Heights
73K751	Academy for Health Careers	Common Core English	ELA	2023	61.64	59	77.97	22.03	0	0	18	Career Technical	1	0	6	85	16	14	1	81	21	16	18.5	ACADEMY FOR HEALTH CAREERS	8E+11	40.675905	-73.939282	11213	Bedford Stuyvesant - Crown Heights
73K764	The Urban Assembly School for Collaborative Health	Living Environment	Living_Env	2023	61.65	100	29	63	8	0	26	Career Technical	1	0	12	80	14	10	1	86	19	20	20	URBAN ASSEMBLY-COLLABORATIVE HEALTHC	8E+11	40.693002	-73.869305	11208	East New York
73K764	The Urban Assembly School for Collaborative Health	Common Core English	ELA	2023	62.77	115	26.09	63.48	10.43	0	26	Career Technical	1	0	12	80	14	10	1	86	19	20	19.5	URBAN ASSEMBLY-COLLABORATIVE HEALTHC	8E+11	40.693002	-73.869305	11208	East New York
73K764	The Urban Assembly School for Collaborative Health	Common Core Algebra	Algebra_I	2023	62.21	129	24.81	68.99	6.2	0	26	Career Technical	1	0	12	80	14	10	1	86	19	20	19	URBAN ASSEMBLY-COLLABORATIVE HEALTHC	8E+11	40.693002	-73.869305	11208	East New York
73K765	Nelson Mandela High School	Common Core English	ELA	2023	63.7	32	100	0	0	0	17	General Academic	0	0	7	88	34	14	1	74	11	19	15	NELSON MANDELA HIGH SCHOOL	8E+11	40.678478	-73.931604	11213	Bedford Stuyvesant - Crown Heights
73K765	Nelson Mandela High School	Common Core Algebra	Algebra_I	2023	54.7	39	100	0	0	0	17	General Academic	0	0	7	88	34	14	1	74	11	19	11	NELSON MANDELA HIGH SCHOOL	8E+11	40.678478	-73.931604	11213	Bedford Stuyvesant - Crown Heights
73K765	Nelson Mandela High School	Living Environment	Living_Env	2023	51.9	43	100	0	0	0	17	General Academic	0	0	7	88	34	14	1	74	11	19	19	NELSON MANDELA HIGH SCHOOL	8E+11	40.678478	-73.931604	11213	Bedford Stuyvesant - Crown Heights
76K344	Rachel Carson High School for Coastal Studies	Living Environment	Living_Env	2023	65.56	147	0	21.77	14.29	63.95	38	General Academic	0	0	18	73	18	5	1	86	22	27	27	RACHEL CARSON HS FOR COASTAL STUDIES	8E+11	40.582518	-73.972009	11224	Coney Island - Sheepshead Bay 
76K344	Rachel Carson High School for Coastal Studies	Common Core Algebra	Algebra_I	2023	62.83	183	0	20.77	12.57	66.67	38	General Academic	0	0	18	73	18	5	1	86	22	27	22	RACHEL CARSON HS FOR COASTAL STUDIES	8E+11	40.582518	-73.972009	11224	Coney Island - Sheepshead Bay 
76K344	Rachel Carson High School for Coastal Studies	Common Core English	ELA	2023	61.84	198	11.11	18.18	12.12	58.59	38	General Academic	0	0	18	73	18	5	1	86	22	27	24.5	RACHEL CARSON HS FOR COASTAL STUDIES	8E+11	40.582518	-73.972009	11224	Coney Island - Sheepshead Bay 
76K410	Abraham Lincoln High School	Common Core English	ELA	2023	72.51	417	41.49	27.34	12.95	18.23	121	General Academic	0	0	14	82	17	9	1	80	23	11	17	ABRAHAM LINCOLN HIGH SCHOOL	8E+11	40.582627	-73.968733	11235	Coney Island - Sheepshead Bay 
76K410	Abraham Lincoln High School	Living Environment	Living_Env	2023	61.48	497	44.47	26.76	13.68	15.09	121	General Academic	0	0	14	82	17	9	1	80	23	11	11	ABRAHAM LINCOLN HIGH SCHOOL	8E+11	40.582627	-73.968733	11235	Coney Island - Sheepshead Bay 
76K410	Abraham Lincoln High School	Common Core Algebra	Algebra_I	2023	62.81	661	41.3	29.95	13.46	15.28	121	General Academic	0	0	14	82	17	9	1	80	23	11	23	ABRAHAM LINCOLN HIGH SCHOOL	8E+11	40.582627	-73.968733	11235	Coney Island - Sheepshead Bay 
76K423	Brooklyn Frontiers High School	Common Core Algebra	Algebra_I	2023	62.2	12	100	0	0	0	18	Transfer School	0	1	6	88	49	9	1	65	19	11	19	BROOKLYN FRONTIERS HS	8E+11	40.690007	-73.989369	11201	Downtown - Heights - Park Slope
76K423	Brooklyn Frontiers High School	Living Environment	Living_Env	2023	62.36	25	64	36	0	0	18	Transfer School	0	1	6	88	49	9	1	65	19	11	11	BROOKLYN FRONTIERS HS	8E+11	40.690007	-73.989369	11201	Downtown - Heights - Park Slope
76K423	Brooklyn Frontiers High School	Common Core English	ELA	2023	70.99	31	70.97	29.03	0	0	18	Transfer School	0	1	6	88	49	9	1	65	19	11	15	BROOKLYN FRONTIERS HS	8E+11	40.690007	-73.989369	11201	Downtown - Heights - Park Slope
76K429	Digital Arts and Cinema Technology High School	Living Environment	Living_Env	2023	70.75	42	54.76	45.24	0	0	27	General Academic	0	0	2	77	25	5	1	88	18	25	25	DIGITAL ARTS AND CINEMA TECH HS	8E+11	40.685006	-73.993293	11201	Downtown - Heights - Park Slope
76K429	Digital Arts and Cinema Technology High School	Common Core Algebra	Algebra_I	2023	73.4	50	54	46	0	0	27	General Academic	0	0	2	77	25	5	1	88	18	25	18	DIGITAL ARTS AND CINEMA TECH HS	8E+11	40.685006	-73.993293	11201	Downtown - Heights - Park Slope
76K429	Digital Arts and Cinema Technology High School	Common Core English	ELA	2023	79.62	75	48	52	0	0	27	General Academic	0	0	2	77	25	5	1	88	18	25	21.5	DIGITAL ARTS AND CINEMA TECH HS	8E+11	40.685006	-73.993293	11201	Downtown - Heights - Park Slope
76K430	Brooklyn Technical High School	Common Core Algebra	Algebra_I	2023	86.49	254	9.45	0	62.6	27.95	288	General Academic	0	0	0	59	2	2	1	90	24	31	24	BROOKLYN TECHNICAL HS	8E+11	40.688896	-73.976435	11217	Downtown - Heights - Park Slope
76K430	Brooklyn Technical High School	Living Environment	Living_Env	2023	89.61	532	4.89	6.58	66.17	22.37	288	General Academic	0	0	0	59	2	2	1	90	24	31	31	BROOKLYN TECHNICAL HS	8E+11	40.688896	-73.976435	11217	Downtown - Heights - Park Slope
76K430	Brooklyn Technical High School	Common Core English	ELA	2023	91.76	1275	6.59	7.45	62.98	22.98	288	General Academic	0	0	0	59	2	2	1	90	24	31	27.5	BROOKLYN TECHNICAL HS	8E+11	40.688896	-73.976435	11217	Downtown - Heights - Park Slope
76K449	The Brooklyn Latin School	Common Core Algebra	Algebra_I	2023	85.2	22	0	27.27	72.73	0	46	General Academic	0	0	0	59	4	0	1	90				BROOKLYN LATIN SCHOOL 	8E+11	40.709765	-73.944463	11206	Williamsburg - Bushwick
76K449	The Brooklyn Latin School	Living Environment	Living_Env	2023	85.24	71	11.27	19.72	53.52	15.49	46	General Academic	0	0	0	59	4	0	1	90				BROOKLYN LATIN SCHOOL 	8E+11	40.709765	-73.944463	11206	Williamsburg - Bushwick
76K449	The Brooklyn Latin School	Common Core English	ELA	2023	89.59	178	10.67	11.24	57.87	20.22	46	General Academic	0	0	0	59	4	0	1	90				BROOKLYN LATIN SCHOOL 	8E+11	40.709765	-73.944463	11206	Williamsburg - Bushwick
76K454	The Williamsburg High School of Art and Technology	Living Environment	Living_Env	2023	64.28	94	24.47	75.53	0	0	30	General Academic	0	0	11	80	23	9	1	83	33	39	39	WILLIAMSBURG HS-ART-TECH	8E+11	40.709765	-73.944463	11206	Williamsburg - Bushwick
76K454	The Williamsburg High School of Art and Technology	Common Core Algebra	Algebra_I	2023	64.91	163	23.31	76.69	0	0	30	General Academic	0	0	11	80	23	9	1	83	33	39	33	WILLIAMSBURG HS-ART-TECH	8E+11	40.709765	-73.944463	11206	Williamsburg - Bushwick
76K454	The Williamsburg High School of Art and Technology	Common Core English	ELA	2023	60.9	210	28.57	64.76	3.33	3.33	30	General Academic	0	0	11	80	23	9	1	83	33	39	36	WILLIAMSBURG HS-ART-TECH	8E+11	40.709765	-73.944463	11206	Williamsburg - Bushwick
76K455	Boys and Girls High School	Living Environment	Living_Env	2023	54.6	66	100	0	0	0	42	General Academic	0	0	4	89	33	17	1	81	14	10	10	BOYS AND GIRLS HIGH SCHOOL	8E+11	40.678478	-73.931604	11213	Bedford Stuyvesant - Crown Heights
76K455	Boys and Girls High School	Common Core English	ELA	2023	67.24	149	82.55	17.45	0	0	42	General Academic	0	0	4	89	33	17	1	81	14	10	12	BOYS AND GIRLS HIGH SCHOOL	8E+11	40.678478	-73.931604	11213	Bedford Stuyvesant - Crown Heights
76K455	Boys and Girls High School	Common Core Algebra	Algebra_I	2023	54.14	197	82.23	17.77	0	0	42	General Academic	0	0	4	89	33	17	1	81	14	10	14	BOYS AND GIRLS HIGH SCHOOL	8E+11	40.678478	-73.931604	11213	Bedford Stuyvesant - Crown Heights
76K462	John Jay School for Law	Living Environment	Living_Env	2023	65.85	98	52.04	38.78	9.18	0	37	General Academic	0	0	6	83	23	12	1	78	25	27	27	JOHN JAY SCHOOL FOR LAW 	8E+11	40.669255	-73.97858	11215	Downtown - Heights - Park Slope
76K462	John Jay School for Law	Common Core Algebra	Algebra_I	2023	59.18	112	54.46	39.29	6.25	0	37	General Academic	0	0	6	83	23	12	1	78	25	27	25	JOHN JAY SCHOOL FOR LAW 	8E+11	40.669255	-73.97858	11215	Downtown - Heights - Park Slope
